0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.2790249288082123,0.8660365343093872,4.581023347327573e-07,0.22417742013931274,0.8216478824615479,-0.012275400571525097,0.18759500980377197,0.7378290295600891,-0.02872680313885212,0.18087232112884521,0.6475180983543396,-0.042555686086416245,0.19142019748687744,0.5794801115989685,-0.056443363428115845,0.200307697057724,0.7339918613433838,-0.05340136960148811,0.20258112251758575,0.591039776802063,-0.07694292813539505,0.20789876580238342,0.5100886821746826,-0.08707521110773087,0.21247944235801697,0.45042693614959717,-0.09138831496238708,0.2388955056667328,0.7309536933898926,-0.057441744953393936,0.23759950697422028,0.5787118673324585,-0.07777180522680283,0.2370445281267166,0.49071311950683594,-0.08446820825338364,0.23488229513168335,0.42504391074180603,-0.08871159702539444,0.2771243751049042,0.7223000526428223,-0.060037121176719666,0.27377283573150635,0.5788667798042297,-0.0751507431268692,0.26757189631462097,0.4962075352668762,-0.07745806127786636,0.25939422845840454,0.4363570809364319,-0.07829037308692932,0.3108382821083069,0.7082724571228027,-0.06277798116207123,0.3038819432258606,0.5960238575935364,-0.07350446283817291,0.29694297909736633,0.5303636193275452,-0.07434335350990295,0.2900587022304535,0.48058533668518066,-0.07382255047559738,please
0.3189638555049896,0.8850390315055847,6.343988161461311e-07,0.2729194164276123,0.8376913070678711,-0.015000528655946255,0.24402675032615662,0.7538958191871643,-0.03374776616692543,0.24227815866470337,0.6677888631820679,-0.048670969903469086,0.25163862109184265,0.6083171367645264,-0.06379294395446777,0.2436644434928894,0.7872427701950073,-0.06418026983737946,0.2492559552192688,0.6488109827041626,-0.08843419700860977,0.2559193968772888,0.5630056262016296,-0.09889794141054153,0.26251325011253357,0.4985587000846863,-0.10334981977939606,0.2897508144378662,0.7952311635017395,-0.06721049547195435,0.28921064734458923,0.6453964114189148,-0.09050548821687698,0.28641805052757263,0.5511521697044373,-0.09809180349111557,0.28190797567367554,0.4842483699321747,-0.10285788029432297,0.33144235610961914,0.7866082787513733,-0.0682682916522026,0.32915958762168884,0.6381476521492004,-0.08601772040128708,0.32018861174583435,0.545098066329956,-0.09037765115499496,0.308273047208786,0.483869343996048,-0.0918387919664383,0.36385637521743774,0.7636745572090149,-0.06930133700370789,0.353162556886673,0.6431818604469299,-0.08005011826753616,0.34090521931648254,0.5721456408500671,-0.08129921555519104,0.32816630601882935,0.5215332508087158,-0.08130025118589401,please
0.323220431804657,0.8791040182113647,7.551751650680671e-07,0.2746654152870178,0.8290290832519531,-0.016737917438149452,0.25114867091178894,0.7388806939125061,-0.03841695562005043,0.2589080333709717,0.6479750275611877,-0.054618269205093384,0.2734493613243103,0.5878910422325134,-0.07176000624895096,0.2498757541179657,0.7883992195129395,-0.0831550732254982,0.26165539026260376,0.6449148654937744,-0.11081092804670334,0.27056685090065,0.5526950359344482,-0.12186509370803833,0.27827122807502747,0.48282748460769653,-0.12615777552127838,0.29830461740493774,0.8033585548400879,-0.08466719835996628,0.30236154794692993,0.6478816270828247,-0.11377011984586716,0.30295565724372864,0.5455678701400757,-0.12159673124551773,0.30011919140815735,0.4743087887763977,-0.12603703141212463,0.3412659466266632,0.7978276610374451,-0.0826493576169014,0.3433232009410858,0.6425381302833557,-0.10325112193822861,0.33582475781440735,0.5464789867401123,-0.10691370069980621,0.32466861605644226,0.4871962070465088,-0.10727912187576294,0.37325286865234375,0.7753341197967529,-0.08034864813089371,0.35998332500457764,0.6456136703491211,-0.09115643799304962,0.34662744402885437,0.5738170742988586,-0.09136121720075607,0.33541226387023926,0.5265230536460876,-0.0904841348528862,please
0.3227894902229309,0.8971551656723022,7.022183012850292e-07,0.27417343854904175,0.8461691737174988,-0.018041785806417465,0.25118252635002136,0.7504197955131531,-0.039343226701021194,0.2615032494068146,0.6594356894493103,-0.055807024240493774,0.2762376070022583,0.6044560670852661,-0.07334545999765396,0.24622803926467896,0.7947922945022583,-0.07657571882009506,0.2599227726459503,0.6469393968582153,-0.10139171779155731,0.26840153336524963,0.5581169724464417,-0.11116552352905273,0.27431201934814453,0.4912636876106262,-0.11522061377763748,0.2939132750034332,0.8125408887863159,-0.0783396065235138,0.2998117506504059,0.660205602645874,-0.10535624623298645,0.29959914088249207,0.561017632484436,-0.11423846334218979,0.2955389618873596,0.49267449975013733,-0.11973878741264343,0.33713120222091675,0.8108583092689514,-0.07718202471733093,0.340343713760376,0.6552441716194153,-0.09799082577228546,0.3319461941719055,0.5554125308990479,-0.10448157042264938,0.3189905285835266,0.4924640655517578,-0.10710570961236954,0.37082982063293457,0.7909734845161438,-0.07585249841213226,0.3577314615249634,0.6600454449653625,-0.08783995360136032,0.3433244526386261,0.5919601321220398,-0.08969860523939133,0.32962244749069214,0.5503131747245789,-0.09031706303358078,please
0.31900203227996826,0.9049935340881348,7.554437502221845e-07,0.27520716190338135,0.8555676341056824,-0.015747355297207832,0.2518252730369568,0.7656689882278442,-0.03669561445713043,0.25783199071884155,0.6757372617721558,-0.0533740259706974,0.2714841961860657,0.616077184677124,-0.07082848995923996,0.24073217809200287,0.8063971996307373,-0.07386595755815506,0.2539600133895874,0.6623616218566895,-0.10177655518054962,0.2632327079772949,0.5706605315208435,-0.11488263309001923,0.2713615596294403,0.5022668838500977,-0.1209021732211113,0.2866086959838867,0.824145495891571,-0.07774527370929718,0.293801486492157,0.6673099398612976,-0.10583877563476562,0.29462361335754395,0.5647684335708618,-0.11524681746959686,0.291260302066803,0.4946601092815399,-0.1210983619093895,0.3292454481124878,0.8215653896331787,-0.07915882766246796,0.33307158946990967,0.6624761819839478,-0.09972996264696121,0.3261091411113739,0.5644276738166809,-0.1050262600183487,0.31409111618995667,0.503123939037323,-0.10692805051803589,0.36321958899497986,0.8018715381622314,-0.0805853083729744,0.3552832305431366,0.6694681644439697,-0.09261514991521835,0.3436582386493683,0.5963654518127441,-0.09431596100330353,0.33051538467407227,0.5474915504455566,-0.09465371072292328,please
0.3215295672416687,0.9027628302574158,6.075127316762519e-07,0.27549028396606445,0.8500736355781555,-0.013643159531056881,0.2552575170993805,0.7560535073280334,-0.03155248984694481,0.26532143354415894,0.6699383854866028,-0.044294554740190506,0.2830227017402649,0.6186227798461914,-0.057505249977111816,0.25810086727142334,0.7917322516441345,-0.06942968815565109,0.2708779275417328,0.6552143692970276,-0.09254985302686691,0.280837744474411,0.5678437948226929,-0.1019776314496994,0.2883000671863556,0.5030435919761658,-0.10556677728891373,0.3044818043708801,0.8108158111572266,-0.07137438654899597,0.3143256604671478,0.6530275940895081,-0.09179825335741043,0.31498435139656067,0.5560026168823242,-0.09774789214134216,0.31032076478004456,0.4863409399986267,-0.10197222977876663,0.34512171149253845,0.8109680414199829,-0.0700521320104599,0.35002923011779785,0.6565151810646057,-0.08422441780567169,0.3409370183944702,0.562037467956543,-0.0867924839258194,0.3266279697418213,0.4991227984428406,-0.08778632432222366,0.37562796473503113,0.7951934337615967,-0.0683382898569107,0.3682405948638916,0.6674666404724121,-0.07728071510791779,0.3565247058868408,0.5930129885673523,-0.07713285088539124,0.34286510944366455,0.5399378538131714,-0.07616601884365082,please
0.37530338764190674,0.8765774369239807,3.928670082586905e-07,0.3299700617790222,0.8290046453475952,-0.02550770342350006,0.3204973042011261,0.7405076026916504,-0.04213237389922142,0.33754730224609375,0.6636847853660583,-0.050645023584365845,0.35220056772232056,0.6157253980636597,-0.05862650275230408,0.3508255183696747,0.7649604082107544,-0.07632444053888321,0.36611372232437134,0.6287937164306641,-0.0960095152258873,0.3776341378688812,0.5474034547805786,-0.10062624514102936,0.3838678002357483,0.4886041581630707,-0.10078811645507812,0.39377304911613464,0.769349992275238,-0.06866748631000519,0.4077323079109192,0.6234803199768066,-0.08363211899995804,0.41129904985427856,0.5381782650947571,-0.08460404723882675,0.4104190170764923,0.4774954617023468,-0.08466711640357971,0.42556512355804443,0.768674373626709,-0.058647699654102325,0.43397676944732666,0.6425105333328247,-0.06941815465688705,0.4260673224925995,0.5688206553459167,-0.06826531141996384,0.41779181361198425,0.5218217372894287,-0.066458560526371,0.44452807307243347,0.7605807781219482,-0.04917535558342934,0.44495266675949097,0.6655575037002563,-0.05709857493638992,0.4354681372642517,0.6108618378639221,-0.05537791550159454,0.4258086085319519,0.5759458541870117,-0.052563175559043884,please
0.4397244453430176,0.9341697692871094,-2.9508772314557064e-08,0.4040818214416504,0.8546674847602844,-0.033866919577121735,0.41198697686195374,0.7556821703910828,-0.052347756922245026,0.4436984062194824,0.6856208443641663,-0.05884259566664696,0.467437207698822,0.6407044529914856,-0.06333643198013306,0.43694040179252625,0.8552966117858887,-0.0978025272488594,0.4693625271320343,0.7127521634101868,-0.11934041976928711,0.4793629050254822,0.6273478269577026,-0.12002863734960556,0.482577383518219,0.5675190687179565,-0.11751890927553177,0.4798884391784668,0.8725461959838867,-0.08445297181606293,0.5130056142807007,0.715083122253418,-0.10552851855754852,0.5154720544815063,0.6209496259689331,-0.10192319005727768,0.5101910829544067,0.5582951307296753,-0.09773510694503784,0.5105839967727661,0.8699038624763489,-0.06847917288541794,0.5294713377952576,0.7278326749801636,-0.08336295187473297,0.5261492133140564,0.6429977416992188,-0.07926719635725021,0.5167399048805237,0.5875480771064758,-0.07494757324457169,0.5270445942878723,0.8520673513412476,-0.053560033440589905,0.5347824692726135,0.7439641952514648,-0.06427297741174698,0.5268687009811401,0.6805391311645508,-0.06296594440937042,0.5165987610816956,0.6379928588867188,-0.06062978133559227,please
0.3228687644004822,0.9208856225013733,7.14574753146735e-07,0.277245432138443,0.8698859214782715,-0.011310061439871788,0.2529134154319763,0.7816892266273499,-0.029910778626799583,0.26206108927726746,0.6901843547821045,-0.045966532081365585,0.28085339069366455,0.6298559904098511,-0.06245845556259155,0.23874470591545105,0.8118636608123779,-0.059158194810152054,0.2531038820743561,0.675920844078064,-0.08343952149152756,0.2652853727340698,0.5924491882324219,-0.09507419168949127,0.2768844962120056,0.5300388336181641,-0.10057318955659866,0.2817024886608124,0.8257277011871338,-0.06496437638998032,0.28945139050483704,0.6788989305496216,-0.08837877959012985,0.29544752836227417,0.5842234492301941,-0.09577551484107971,0.2992308735847473,0.5168030261993408,-0.10025285184383392,0.3234040439128876,0.8246703743934631,-0.06887210160493851,0.32767656445503235,0.6721031069755554,-0.08607339859008789,0.3261672258377075,0.5829131007194519,-0.08932250738143921,0.3214540183544159,0.5251242518424988,-0.08996084332466125,0.35982486605644226,0.8091393709182739,-0.07280591130256653,0.35479554533958435,0.6848353743553162,-0.08197785168886185,0.3468332886695862,0.6166212558746338,-0.08185207843780518,0.3383987545967102,0.5694879293441772,-0.08075258135795593,please
0.3166567385196686,0.9305018782615662,7.936244514894497e-07,0.266591340303421,0.8782912492752075,-0.012043018825352192,0.23922254145145416,0.7954905033111572,-0.03449353948235512,0.24671350419521332,0.7097352743148804,-0.054076772183179855,0.2675122916698456,0.6530027389526367,-0.0743613988161087,0.22945824265480042,0.8202455043792725,-0.07401759922504425,0.24243736267089844,0.6806206107139587,-0.10570072382688522,0.2556963264942169,0.5985649228096008,-0.12173523753881454,0.2671414911746979,0.535744309425354,-0.13014626502990723,0.27225977182388306,0.8352943658828735,-0.08186661452054977,0.27768924832344055,0.6836205124855042,-0.1141328439116478,0.2860727906227112,0.583136796951294,-0.12310303002595901,0.2925841510295868,0.5103240013122559,-0.127772718667984,0.31452134251594543,0.8350886106491089,-0.08736815303564072,0.3172931373119354,0.679472029209137,-0.11068379878997803,0.3170926570892334,0.5842015743255615,-0.11331658810377121,0.3147936761379242,0.5206698775291443,-0.11252353340387344,0.35203415155410767,0.820586621761322,-0.09295207262039185,0.3469739258289337,0.6907926797866821,-0.10404376685619354,0.33949628472328186,0.6232255101203918,-0.10258689522743225,0.33235669136047363,0.5757204294204712,-0.10064688324928284,please
